strain	species	date	region	country	location	host	group	collector	authors	title	journal	paper url
14.0084	Pst	2014-05-28	europe	Germany	Groitzsch	Kometus	PstS10	Prochnow	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0215	Pst	2014-05-01	europe	UK	Morley	Warrior	PstS10	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
15.0078	Pst	2015-05-07	europe	Sweden	Österlen	Primus	PstS8	Tina Henriksson	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0188	Pst	2015-06-04	europe	France	Castanet	Triticale Orleac	Triticale	J P Legoff	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0189	Pst	2015-06-04	europe	France	Castanet	Triticale Ragtac	Triticale	J P Legoff	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0190	Pst	2015-06-04	europe	France	Castanet	Triticale Tarzan	Triticale	J P Legoff	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0191	Pst	2015-06-04	europe	France	Castanet	Triticale Fido	Triticale	J P Legoff	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0409	Pst	2015-06-15	europe	Poland	Jarosławiec	KWS Magic	PstS8	Szymon Łączny	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0365	Pst	2015-05-28	north america	USA	Hitchcock_NE	Unknown	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0366	Pst	2015-03-09	north america	USA	Hidalgo_TX	Sisson	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0367	Pst	2015-07-02	north america	USA	Brookings_County_SD	Unknown	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0348	Pst	2015-06-01	north america	USA	Bozeman_MT	Yellowstone	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0349	Pst	2015-05-27	north america	USA	Corvallis_OR	ORCF 101R	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0350	Pst	2015-06-03	north america	USA	Siskiyou_CA	YS 221	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0351	Pst	2015-06-02	north america	USA	Montana	Unknown	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0353	Pst	2015-05-26	north america	USA	Cimarron_OK	Byrd	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0354	Pst	2015-06-11	north america	USA	Edicott_WA	Unknown	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0355	Pst	2015-06-11	north america	USA	St_John_WA	Unknown	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0356	Pst	2015-06-10	north america	USA	Gregory_SD	Unknown	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0357	Pst	2015-06-09	north america	USA	Ririe_ID	Deloris	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0359	Pst	2015-06-24	north america	USA	Walla_Walla_WA	Express	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0360	Pst	2015-06-29	north america	USA	Tripp_SD	Unknown	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0361	Pst	2015-07-02	north america	USA	Hemingford_NE	Unknown	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0363	Pst	2015-04-10	north america	USA	Mt_Vernon_WA	PS 279	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0608	Pst	2015-07-21	north america	Canada	St_Albert	HY2042	Other	Harpinder S. Randhawa	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0573	Pst	2015-07-XX	asia	China	China	Unknown	Other	Suomeng Song	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0574	Pst	2015-07-XX	asia	China	China	Unknown	Other	Suomeng Song	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0579	Pst	2015-07-XX	asia	China	China	Unknown	Other	Suomeng Song	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0596	Pst	2015-07-21	north america	Canada	Lethbridge	GYT3-190 DN	Other	Harpinder S. Randhawa	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0597	Pst	2015-07-21	north america	Canada	Lethbridge	Morocco FF-B	Other	Harpinder S. Randhawa	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0604	Pst	2015-07-21	north america	Canada	Lethbridge	Penhold	Other	Harpinder S. Randhawa	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0606	Pst	2015-07-21	north america	Canada	Lacombe	HY2047	Other	Harpinder S. Randhawa	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0609	Pst	2015-07-21	north america	Canada	Lacombe	Yr31	Other	Harpinder S. Randhawa	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0305	Pst	2015-04-22	north america	USA	Wichita_KS	Tam 112	Other	Marla Barnett	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0306	Pst	2015-04-22	north america	USA	Wichita_KS	Everest	Other	Marla Barnett	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0308	Pst	2015-04-30	north america	USA	Cash_AR	LCS 2141	Other	Marla Barnett	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
88.5SS1	Pst	1988-XX-XX	europe	UK	UK	Unknown	UK 1978-2011	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
88.44SS3	Pst	1988-XX-XX	europe	UK	UK	Unknown	UK 1978-2011	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
88.45SS	Pst	1988-XX-XX	europe	UK	UK	Unknown	UK 1978-2011	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
88.55SS	Pst	1988-XX-XX	europe	UK	UK	Unknown	UK 1978-2011	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
87/27_s2	Pst	1987-XX-XX	europe	UK	UK	Unknown	UK 1978-2011	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
87/66_s1	Pst	1987-XX-XX	europe	UK	UK	Unknown	UK 1978-2011	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
98/83_s3	Pst	1988-XX-XX	europe	UK	UK	Unknown	UK 1978-2011	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
01/34_s10	Pst	2001-XX-XX	europe	UK	UK	Unknown	UK 1978-2011	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
78.66SS1	Pst	1978-XX-XX	europe	UK	UK	Unknown	UK 1978-2011	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
16.0182	Pst	2016-05-25	europe	Sweden	Svalöv	Kranich	PstS8	Tina Henriksen	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
16.0183	Pst	2016-05-26	europe	Sweden	Svalöv	Hereford	PstS8	Tina Henriksen	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
16.0529	Pst	2016-06-17	north america	USA	Hutchinson_KS	Kannlark	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
16.0536	Pst	2016-04-20	north america	USA	Othello_WA	Unknown	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
16.0548	Pst	2016-04-26	north america	USA	Kalispell_MT	Decade	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
16.0186	Pst	2016-05-26	europe	Sweden	Svalöv	Linus	PstS8	Tina Henriksen	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
16.0535	Pst	2016-04-26	north america	USA	Rockland_ID	Bonneville	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
16.0144	Pst	2016-05-17	north america	USA	Rearden_WA	Ovation	Other	Jeron Chatelain	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
16.0142	Pst	2016-05-17	north america	USA	Walla_Walla_WA	LCS Jet	Other	Jeron Chatelain	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
16.0145	Pst	2016-05-17	north america	USA	Lafayette_IN	DH13SRW024-182	Other	Tracy Richards	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
08/501_Timber	Pst	2008-XX-XX	europe	UK	UK	Timber	UK 1978-2011	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
03/07_Brock	Pst	2003-XX-XX	europe	UK	UK	Brock	UK 1978-2011	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
11/08_Warrior	Pst	2011-XX-XX	europe	UK	Lincolnshire	Warrior	UK 1978-2011	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
11/140_Sterling	Pst	2011-XX-XX	europe	UK	Bedfordshire	KWS Sterling	UK 1978-2011	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
08/21_Solstice	Pst	2008-XX-XX	europe	UK	UK	Solstice	UK 1978-2011	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
J0085F	Pst	2000-XX-XX	europe	France	France	Unknown	France 1988-2013	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
j02-022	Pst	2002-XX-XX	europe	France	France	Unknown	France 1988-2013	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
J01144Bm1	Pst	2001-XX-XX	europe	France	France	Unknown	France 1988-2013	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
J02055C	Pst	2002-XX-XX	europe	France	France	Unknown	France 1988-2013	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
J8861m2	Pst	1988-XX-XX	europe	France	France	Unknown	France 1988-2013	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
J89110	Pst	1989-XX-XX	europe	France	France	Unknown	France 1988-2013	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
J89121M6	Pst	1989-XX-XX	europe	France	France	Unknown	France 1988-2013	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/27	Pst	2013-06-12	europe	UK	Cirencester	Oakley	PstS7	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/21	Pst	2013-XX-XX	europe	UK	Terrington_St_Clement	Solstice	Cluster 3 (Hubbard et al., 2015)	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/14	Pst	2013-06-05	europe	UK	Boston	Oakley	PstS10	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/22	Pst	2013-06-13	europe	UK	Boothby_Graffoe	Solstice	PstS10	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/65	Pst	2013-06-18	europe	UK	Cambridge	Claire	PstS7	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/12	Pst	2013-06-05	europe	UK	Caythorpe	RW41088	PstS10	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/09	Pst	2013-05-29	europe	UK	Caythorpe	Oakley	Cluster 3 (Hubbard et al., 2015)	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/29	Pst	2013-06-14	europe	UK	Oxford	Solstice	PstS10	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/15	Pst	2013-06-05	europe	UK	Mendlesham	Torch	PstS7	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/25	Pst	2013-06-13	europe	UK	Boothby_Graffoe	KWS Dali	PstS10	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/34	Pst	2013-06-14	europe	UK	Welbourne	ReR32	PstS10	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/19	Pst	2013-06-05	europe	UK	Mendlesham	LGW56 (Panacea)	PstS7	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/26	Pst	2013-06-12	europe	UK	Cirencester	Horatio	PstS7	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/23	Pst	2013-06-13	europe	UK	Boothby_Graffoe	KWS Santiago	Cluster 3 (Hubbard et al., 2015)	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/24	Pst	2013-06-13	europe	UK	Boothby_Graffoe	KWS Kielder	PstS10	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/32	Pst	2013-06-14	europe	UK	Welbourne	ReR04	PstS10	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/20	Pst	2013-06-06	europe	UK	Sutton_Scotney	KWS Rowan	PstS10	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/30	Pst	2013-06-14	europe	UK	Welbourne	ReR22	PstS10	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/38	Pst	2013-06-14	europe	UK	Welbourne	ReR138	Cluster 3 (Hubbard et al., 2015)	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/28	Pst	2013-06-12	europe	UK	Cirencester	Solstice	PstS10	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/33	Pst	2013-06-14	europe	UK	Welbourne	Recital	Cluster 3 (Hubbard et al., 2015)	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/36	Pst	2013-06-14	europe	UK	Welbourne	Allez-Y	PstS10	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/39	Pst	2013-06-14	europe	UK	Welbourne	Toisandor	PstS10	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/71	Pst	2013-06-19	europe	UK	Headley_Hall	Laurier	PstS10	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/42	Pst	2013-06-14	europe	UK	Welbourne	Audace	Cluster 3 (Hubbard et al., 2015)	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/40	Pst	2013-06-14	europe	UK	Welbourne	Fairplay	PstS10	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/35	Pst	2013-06-14	europe	UK	Welbourne	ReR64	PstS10	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
CL1	Pst	2013-06-06	europe	UK	Rockland_St_Mary	Unknown Triticale	Triticale	Clare Lewis	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/18	Pst	2013-06-05	europe	UK	Mendlesham	KWS196	PstS7	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/37	Pst	2013-06-14	europe	UK	Welbourne	ReR110	PstS10	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/520	Pst	2013-07-07	europe	UK	Cambridge	Warrior	PstS7	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
